t,x_a,y_a,z_a,x_b,y_b,z_b,separation
25.86000,5.535042,4.234177,25.510560,11.537105,1.065312,39.841664,15.8570810149
25.86500,5.472814,4.284433,25.289091,11.009969,0.407593,39.355021,15.6057801875
25.87000,5.416193,4.339641,25.070724,10.477963,-0.189312,38.839422,15.3528490521
25.87500,5.365145,4.399643,24.855640,9.944259,-0.726882,38.301610,15.1011145062
25.88000,5.319628,4.464300,24.644011,9.411782,-1.207283,37.747685,14.8532435382
25.88500,5.279597,4.533487,24.436006,8.883196,-1.633217,37.183074,14.6117047441
25.89000,5.245001,4.607095,24.231788,8.360892,-2.007790,36.612526,14.3787392335
25.89500,5.215788,4.685030,24.031521,7.846987,-2.334386,36.040125,14.1563405601
25.90000,5.191907,4.767208,23.835362,7.343324,-2.616556,35.469327,13.9462431364
25.90500,5.173300,4.853561,23.643473,6.851482,-2.857931,34.902996,13.7499184575
25.91000,5.159914,4.944031,23.456012,6.372783,-3.062137,34.343461,13.5685783548
25.91500,5.151694,5.038572,23.273141,5.908312,-3.232736,33.792567,13.4031844171
25.92000,5.148584,5.137148,23.095022,5.458929,-3.373179,33.251734,13.2544626446
25.92500,5.150532,5.239730,22.921820,5.025287,-3.486765,32.722008,13.1229223543
25.93000,5.157487,5.346298,22.753704,4.607849,-3.576616,32.204123,13.0088783206
25.93500,5.169397,5.456841,22.590847,4.206912,-3.645661,31.698542,12.9124751278
25.94000,5.186216,5.571349,22.433427,3.822616,-3.696628,31.205507,12.8337127370
25.94500,5.207896,5.689821,22.281627,3.454969,-3.732035,30.725081,12.7724723231
25.95000,5.234394,5.812259,22.135634,3.103860,-3.754196,30.257183,12.7285415304
25.95500,5.265669,5.938664,21.995646,2.769077,-3.765224,29.801618,12.7016384085
25.96000,5.301681,6.069043,21.861863,2.450317,-3.767040,29.358106,12.6914334325
25.96500,5.342393,6.203400,21.734495,2.147205,-3.761381,28.926309,12.6975691605
25.97000,5.387770,6.341738,21.613760,1.859303,-3.749810,28.505841,12.7196772332
25.97500,5.437779,6.484058,21.499883,1.586123,-3.733730,28.096293,12.7573925682
25.98000,5.492388,6.630357,21.393098,1.327135,-3.714394,27.697242,12.8103647263
25.98500,5.551566,6.780627,21.293648,1.081778,-3.692918,27.308263,12.8782665406
25.99000,5.615284,6.934852,21.201784,0.849467,-3.670292,26.928934,12.9608001801
25.99500,5.683513,7.093008,21.117767,0.629600,-3.647391,26.558846,13.0577008836
26.00000,5.756224,7.255061,21.041867,0.421563,-3.624985,26.197606,13.1687386347
26.00500,5.833387,7.420966,20.974362,0.224738,-3.603754,25.844841,13.2937180697
26.01000,5.914971,7.590662,20.915541,0.038508,-3.584289,25.500198,13.4324769106
26.01500,6.000945,7.764075,20.865700,-0.137746,-3.567109,25.163350,13.5848832036
26.02000,6.091272,7.941113,20.825144,-0.304631,-3.552665,24.833992,13.7508316244
26.02500,6.185915,8.121663,20.794183,-0.462747,-3.541349,24.511843,13.9302390847
26.03000,6.284832,8.305594,20.773139,-0.612685,-3.533498,24.196649,14.1230398455
26.03500,6.387975,8.492747,20.762335,-0.755018,-3.529407,23.888175,14.3291803086
26.04000,6.495290,8.682941,20.762102,-0.890308,-3.529327,23.586212,14.5486136335
26.04500,6.606718,8.875965,20.772773,-1.019099,-3.533477,23.290572,14.7812942907
26.05000,6.722191,9.071579,20.794683,-1.141919,-3.542044,23.001087,15.0271726438
26.05500,6.841630,9.269508,20.828168,-1.259279,-3.555190,22.717611,15.2861896228
26.06000,6.964947,9.469445,20.873561,-1.371671,-3.573056,22.440014,15.5582715373
26.06500,7.092044,9.671045,20.931190,-1.479573,-3.595763,22.168187,15.8433250577
26.07000,7.222808,9.873923,21.001376,-1.583440,-3.623418,21.902036,16.1412323824
26.07500,7.357111,10.077654,21.084429,-1.683714,-3.656116,21.641485,16.4518465977
26.08000,7.494812,10.281769,21.180644,-1.780818,-3.693943,21.386471,16.7749872327
26.08500,7.635751,10.485755,21.290300,-1.875159,-3.736976,21.136948,17.1104360075
26.09000,7.779750,10.689053,21.413650,-1.967128,-3.785290,20.892885,17.4579327708
26.09500,7.926612,10.891056,21.550921,-2.057098,-3.838952,20.654262,17.8171716281
26.10000,8.076118,11.091110,21.702309,-2.145431,-3.898032,20.421076,18.1877972621
26.10500,8.228027,11.288512,21.867969,-2.232471,-3.962595,20.193335,18.5694014548
26.11000,8.382074,11.482512,22.048015,-2.318551,-4.032710,19.971060,18.9615198271
26.11500,8.537970,11.672313,22.242507,-2.403991,-4.108447,19.754287,19.3636288188
26.12000,8.695399,11.857074,22.451451,-2.489097,-4.189876,19.543064,19.7751429416
26.12500,8.854019,12.035909,22.674791,-2.574166,-4.277075,19.337452,20.1954123474
26.13000,9.013460,12.207896,22.912397,-2.659482,-4.370121,19.137525,20.6237207602
26.13500,9.173325,12.372074,23.164066,-2.745320,-4.469098,18.943372,21.0592838328
26.14000,9.333188,12.527457,23.429509,-2.831947,-4.574094,18.755096,21.5012479938
26.14500,9.492596,12.673032,23.708348,-2.919619,-4.685199,18.572814,21.9486898576
26.15000,9.651067,12.807771,24.000111,-3.008586,-4.802512,18.396658,22.4006162779
26.15500,9.808093,12.930641,24.304223,-3.099091,-4.926134,18.226776,22.8559651234
26.16000,9.963139,13.040608,24.620003,-3.191368,-5.056168,18.063333,23.3136068607
26.16500,10.115650,13.136652,24.946662,-3.285646,-5.192724,17.906512,23.7723470208
26.17000,10.265043,13.217780,25.283297,-3.382149,-5.335915,17.756511,24.2309296282
26.17500,10.410721,13.283033,25.628894,-3.481095,-5.485854,17.613550,24.6880416553
26.18000,10.552067,13.331506,25.982324,-3.582695,-5.642657,17.477867,25.1423185585
26.18500,10.688453,13.362356,26.342350,-3.687159,-5.806442,17.349723,25.5923509336
26.19000,10.819244,13.374820,26.707625,-3.794691,-5.977324,17.229398,26.0366923111
26.19500,10.943797,13.368227,27.076703,-3.905489,-6.155417,17.117198,26.4738680863
26.20000,11.061474,13.342013,27.448043,-4.019748,-6.340833,17.013452,26.9023855574
26.20500,11.171642,13.295735,27.820025,-4.137660,-6.533675,16.918514,27.3207450121
26.21000,11.273679,13.229081,28.190953,-4.259411,-6.734041,16.832765,27.7274517780
26.21500,11.366985,13.141886,28.559079,-4.385183,-6.942020,16.756612,28.1210291175
26.22000,11.450982,13.034134,28.922612,-4.515153,-7.157687,16.690492,28.5000318182
26.22500,11.525124,12.905973,29.279739,-4.649492,-7.381102,16.634873,28.8630603025
26.23000,11.588904,12.757715,29.628644,-4.788368,-7.612307,16.590250,29.2087750510
26.23500,11.641859,12.589842,29.967526,-4.931938,-7.851322,16.557153,29.5359111115
26.24000,11.683574,12.403005,30.294622,-5.080356,-8.098141,16.536141,29.8432924489
26.24500,11.713692,12.198017,30.608227,-5.233763,-8.352728,16.527807,30.1298458783
26.25000,11.731918,11.975856,30.906713,-5.392295,-8.615011,16.532775,30.3946143183
26.25500,11.738021,11.737645,31.188554,-5.556074,-8.884880,16.551704,30.6367691030
26.26000,11.731839,11.484649,31.452336,-5.725210,-9.162178,16.585282,30.8556211021
26.26500,11.713285,11.218258,31.696783,-5.899800,-9.446697,16.634228,31.0506304135
26.27000,11.682344,10.939967,31.920765,-6.079923,-9.738170,16.699293,31.2214144162
26.27500,11.639080,10.651363,32.123312,-6.265642,-10.036268,16.781250,31.3677540004
26.28000,11.583631,10.354099,32.303626,-6.456996,-10.340587,16.880899,31.4895978253
26.28500,11.516211,10.049879,32.461085,-6.654002,-10.650647,16.999060,31.5870644878
26.29000,11.437106,9.740431,32.595245,-6.856652,-10.965879,17.136565,31.6604425253
26.29500,11.346674,9.427488,32.705844,-7.064907,-11.285618,17.294259,31.7101882112
26.30000,11.245339,9.112766,32.792796,-7.278694,-11.609100,17.472984,31.7369211316
26.30500,11.133589,8.797946,32.856187,-7.497905,-11.935445,17.673580,31.7414175682
26.31000,11.011965,8.484649,32.896268,-7.722391,-12.263658,17.896867,31.7246017325
26.31500,10.881063,8.174427,32.913439,-7.951959,-12.592616,18.143636,31.6875349196
26.32000,10.741521,7.868742,32.908243,-8.186368,-12.921064,18.414638,31.6314026661
26.32500,10.594016,7.568956,32.881351,-8.425322,-13.247610,18.710565,31.5575000080
26.33000,10.439255,7.276319,32.833541,-8.668469,-13.570717,19.032035,31.4672149436
26.33500,10.277970,6.991964,32.765689,-8.915398,-13.888703,19.379575,31.3620102173
26.34000,10.110906,6.716898,32.678751,-9.165629,-14.199742,19.753596,31.2434035497
26.34500,9.938822,6.452003,32.573743,-9.418615,-14.501860,20.154375,31.1129464567
26.35000,9.762477,6.198032,32.451732,-9.673734,-14.792946,20.582031,30.9722018233
26.35500,9.582629,5.955612,32.313815,-9.930291,-15.070756,21.036496,30.8227204308
26.36000,9.400023,5.725247,32.161109,-10.187509,-15.332928,21.517498,30.6660166846
26.36500,9.215392,5.507324,31.994734,-10.444534,-15.576995,22.024529,30.5035438419
26.37000,9.029450,5.302117,31.815807,-10.700430,-15.800407,22.556821,30.3366691151
26.37500,8.842884,5.109797,31.625427,-10.954180,-16.000559,23.113326,30.1666490985
26.38000,8.656357,4.930436,31.424669,-11.204690,-16.174818,23.692692,29.9946060548
26.38500,8.470497,4.764022,31.214573,-11.450791,-16.320563,24.293246,29.8215056717
26.39000,8.285902,4.610463,30.996144,-11.691243,-16.435221,24.912979,29.6481369750
26.39500,8.103134,4.469596,30.770340,-11.924745,-16.516317,25.549540,29.4750951305
26.40000,7.922717,4.341199,30.538075,-12.149940,-16.561521,26.200230,29.3027678839
26.40500,7.745138,4.225001,30.300212,-12.365431,-16.568700,26.862014,29.1313263748
26.41000,7.570847,4.120683,30.057564,-12.569787,-16.535971,27.531528,28.9607209849
26.41500,7.400253,4.027897,29.810893,-12.761567,-16.461757,28.205107,28.7906827709
26.42000,7.233729,3.946264,29.560910,-12.939328,-16.344837,28.878817,28.6207308621
26.42500,7.071612,3.875387,29.308276,-13.101649,-16.184396,29.548497,28.4501859904
26.43000,6.914201,3.814855,29.053605,-13.247151,-15.980071,30.209811,28.2781900771
26.43500,6.761760,3.764250,28.797462,-13.374514,-15.731983,30.858310,28.1037315316
26.44000,6.614521,3.723150,28.540369,-13.482502,-15.440765,31.489500,27.9256756483
26.44500,6.472684,3.691137,28.282807,-13.569982,-15.107580,32.098915,27.7427992370
26.45000,6.336418,3.667797,28.025217,-13.635948,-14.734120,32.682198,27.5538283983
26.45500,6.205865,3.652728,27.768004,-13.679538,-14.322600,33.235175,27.3574781943
26.46000,6.081139,3.645539,27.511539,-13.700050,-13.875730,33.753941,27.1524928524
26.46500,5.962331,3.645854,27.256162,-13.696962,-13.396678,34.234925,26.9376851140
26.47000,5.849510,3.653314,27.002186,-13.669943,-12.889022,34.674966,26.7119733729
26.47500,5.742724,3.667578,26.749896,-13.618860,-12.356682,35.071364,26.4744153620
26.48000,5.642003,3.688325,26.499558,-13.543784,-11.803852,35.421928,26.2242373150
26.48500,5.547358,3.715253,26.251415,-13.444994,-11.234920,35.725011,25.9608577506
26.49000,5.458789,3.748083,26.005691,-13.322971,-10.654385,35.979527,25.6839052816
26.49500,5.376281,3.786554,25.762597,-13.178393,-10.066771,36.184957,25.3932301198
26.50000,5.299806,3.830430,25.522327,-13.012127,-9.476543,36.341336,25.0889092230
26.50500,5.229330,3.879493,25.285066,-12.825208,-8.888034,36.449229,24.7712452849
26.51000,5.164806,3.933546,25.050987,-12.618831,-8.305365,36.509697,24.4407599976
26.51500,5.106185,3.992413,24.820254,-12.394326,-7.732390,36.524249,24.0981822099
26.52000,5.053409,4.055936,24.593025,-12.153137,-7.172637,36.494788,23.7444317434
26.52500,5.006417,4.123979,24.369453,-11.896802,-6.629272,36.423550,23.3805997313
26.53000,4.965144,4.196420,24.149685,-11.626929,-6.105068,36.313038,23.0079263863
26.53500,4.929522,4.273157,23.933867,-11.345173,-5.602389,36.165965,22.6277771110
26.54000,4.899484,4.354103,23.722142,-11.053212,-5.123181,35.985182,22.2416178199
26.54500,4.874961,4.439187,23.514653,-10.752729,-4.668982,35.773622,21.8509902776
26.55000,4.855884,4.528353,23.311541,-10.445388,-4.240930,35.534247,21.4574881540
26.55500,4.842186,4.621558,23.112952,-10.132819,-3.839785,35.269995,21.0627343903
26.56000,4.833799,4.718769,22.919029,-9.816601,-3.465958,34.983735,20.6683603429
26.56500,4.830662,4.819969,22.729923,-9.498247,-3.119541,34.678237,20.2759870498
26.57000,4.832710,4.925148,22.545786,-9.179196,-2.800339,34.356138,19.8872088454
26.57500,4.839886,5.034306,22.366774,-8.860797,-2.507909,34.019922,19.5035794342
26.58000,4.852134,5.147451,22.193048,-8.544310,-2.241596,33.671903,19.1266004394
26.58500,4.869401,5.264598,22.024777,-8.230896,-2.000564,33.314215,18.7577123539
26.59000,4.891638,5.385770,21.862134,-7.921613,-1.783836,32.948808,18.3982877520
26.59500,4.918800,5.510992,21.705301,-7.617420,-1.590322,32.577446,18.0496265657
26.60000,4.950844,5.640294,21.554465,-7.319172,-1.418848,32.201715,17.7129531887
26.60500,4.987732,5.773709,21.409824,-7.027623,-1.268186,31.823023,17.3894151459
26.61000,5.029430,5.911269,21.271584,-6.743431,-1.137074,31.442612,17.0800830503
26.61500,5.075906,6.053008,21.139958,-6.467160,-1.024240,31.061569,16.7859515698
26.62000,5.127132,6.198958,21.015173,-6.199283,-0.928415,30.680834,16.5079411296
26.62500,5.183081,6.349149,20.897463,-5.940189,-0.848353,30.301217,16.2469000946
26.63000,5.243731,6.503604,20.787073,-5.690190,-0.782837,29.923406,16.0036071977
26.63500,5.309062,6.662345,20.684260,-5.449521,-0.730696,29.547981,15.7787740084
26.64000,5.379053,6.825381,20.589292,-5.218353,-0.690807,29.175425,15.5730472708
26.64500,5.453689,6.992716,20.502448,-4.996793,-0.662104,28.806138,15.3870109772
26.65000,5.532951,7.164342,20.424020,-4.784893,-0.643580,28.440442,15.2211880824
26.65500,5.616822,7.340239,20.354310,-4.582655,-0.634289,28.078597,15.0760418046
26.66000,5.705286,7.520370,20.293633,-4.390035,-0.633352,27.720806,14.9519764976
26.66500,5.798324,7.704685,20.242315,-4.206953,-0.639951,27.367225,14.8493381160
26.67000,5.895915,7.893112,20.200695,-4.033291,-0.653332,27.017968,14.7684143235
26.67500,5.998035,8.085560,20.169119,-3.868904,-0.672806,26.673119,14.7094343228
26.68000,6.104657,8.281913,20.147948,-3.713620,-0.697740,26.332729,14.6725684984
26.68500,6.215749,8.482030,20.137547,-3.567249,-0.727563,25.996831,14.6579279729
26.69000,6.331272,8.685741,20.138295,-3.429580,-0.761759,25.665436,14.6655641741
26.69500,6.451180,8.892846,20.150573,-3.300391,-0.799866,25.338541,14.6954685003
26.70000,6.575419,9.103109,20.174770,-3.179448,-0.841470,25.016134,14.7475721517
26.70500,6.703926,9.316260,20.211277,-3.066511,-0.886207,24.698190,14.8217461718
26.71000,6.836625,9.531986,20.260488,-2.961335,-0.933759,24.384680,14.9178017182
26.71500,6.973430,9.749936,20.322793,-2.863671,-0.983846,24.075571,15.0354905503
26.72000,7.114240,9.969711,20.398580,-2.773270,-1.036230,23.770826,15.1745057030
26.72500,7.258936,10.190866,20.488225,-2.689885,-1.090708,23.470407,15.3344822889
26.73000,7.407385,10.412904,20.592095,-2.613271,-1.147112,23.174275,15.5149983633
26.73500,7.559433,10.635277,20.710539,-2.543190,-1.205305,22.882391,15.7155757753
26.74000,7.714908,10.857382,20.843886,-2.479406,-1.265178,22.594719,15.9356809340
26.74500,7.873611,11.078561,20.992434,-2.421693,-1.326649,22.311223,16.1747254199
26.75000,8.035325,11.298097,21.156453,-2.369830,-1.389661,22.031870,16.4320663934
26.75500,8.199802,11.515213,21.336170,-2.323607,-1.454179,21.756629,16.7070067625
26.76000,8.366770,11.729078,21.531765,-2.282821,-1.520190,21.485474,16.9987951002
26.76500,8.535927,11.938798,21.743367,-2.247281,-1.587697,21.218379,17.3066253192
26.77000,8.706942,12.143426,21.971040,-2.216804,-1.656725,20.955324,17.6296361386
26.77500,8.879449,12.341959,22.214779,-2.191218,-1.727312,20.696291,17.9669103976
26.78000,9.053055,12.533343,22.474502,-2.170361,-1.799512,20.441268,18.3174742930
26.78500,9.227330,12.716478,22.750038,-2.154085,-1.873394,20.190244,18.6802966331
26.79000,9.401810,12.890223,23.041120,-2.142248,-1.949036,19.943215,19.0542882188
26.79500,9.576000,13.053404,23.347381,-2.134722,-2.026532,19.700179,19.4383014716
26.80000,9.749368,13.204821,23.668338,-2.131391,-2.105985,19.461140,19.8311304375
26.80500,9.921352,13.343259,24.003391,-2.132148,-2.187508,19.226106,20.2315113010
26.81000,10.091355,13.467500,24.351816,-2.136897,-2.271225,18.995090,20.6381235419
26.81500,10.258753,13.576335,24.712755,-2.145555,-2.357267,18.768111,21.0495918668
26.82000,10.422891,13.668577,25.085218,-2.158046,-2.445776,18.545192,21.4644890355
26.82500,10.583091,13.743079,25.468078,-2.174308,-2.536899,18.326364,21.8813396939
26.83000,10.738653,13.798749,25.860067,-2.194289,-2.630795,18.111662,22.2986253074
26.83500,10.888859,13.834565,26.259786,-2.217947,-2.727626,17.901129,22.7147902640
26.84000,11.032979,13.849599,26.665700,-2.245248,-2.827564,17.694814,23.1282491979
26.84500,11.170275,13.843028,27.076151,-2.276173,-2.930788,17.492773,23.5373955470
26.85000,11.300008,13.814156,27.489364,-2.310708,-3.037482,17.295072,23.9406113300
26.85500,11.421447,13.762430,27.903460,-2.348851,-3.147838,17.101785,24.3362780904
26.86000,11.533869,13.687455,28.316471,-2.390610,-3.262054,16.912992,24.7227889164
26.86500,11.636576,13.589011,28.726357,-2.436002,-3.380334,16.728787,25.0985614079
26.87000,11.728894,13.467062,29.131026,-2.485054,-3.502888,16.549272,25.4620514225
26.87500,11.810187,13.321770,29.528357,-2.537799,-3.629935,16.374562,25.8117673960
26.88000,11.879863,13.153498,29.916221,-2.594283,-3.761694,16.204782,26.1462850015
26.88500,11.937380,12.962815,30.292511,-2.654559,-3.898396,16.040072,26.4642618828
26.89000,11.982256,12.750497,30.655164,-2.718689,-4.040272,15.880585,26.7644521775
26.89500,12.014077,12.517521,31.002188,-2.786743,-4.187563,15.726491,27.0457205363
26.90000,12.032499,12.265058,31.331691,-2.858799,-4.340510,15.577973,27.3070553384
26.90500,12.037258,11.994465,31.641902,-2.934944,-4.499362,15.435235,27.5475808145
26.91000,12.028174,11.707262,31.931197,-3.015273,-4.664369,15.298498,27.7665678074
26.91500,12.005151,11.405121,32.198117,-3.099889,-4.835788,15.168003,27.9634429258
26.92000,11.968184,11.089839,32.441390,-3.188901,-5.013875,15.044013,28.1377958905
26.92500,11.917360,10.763317,32.659942,-3.282427,-5.198890,14.926816,28.2893849136
26.93000,11.852853,10.427533,32.852909,-3.380590,-5.391091,14.816723,28.4181400068
26.93500,11.774931,10.084515,33.019646,-3.483521,-5.590737,14.714072,28.5241641713
26.94000,11.683943,9.736313,33.159725,-3.591358,-5.798087,14.619229,28.6077324780
26.94500,11.580326,9.384971,33.272938,-3.704243,-6.013391,14.532593,28.6692891068
26.95000,11.464591,9.032503,33.359293,-3.822323,-6.236899,14.454593,28.7094424632
26.95500,11.337323,8.680865,33.419000,-3.945752,-6.468850,14.385693,28.7289585418
26.96000,11.199172,8.331935,33.452463,-4.074686,-6.709472,14.326392,28.7287527419
26.96500,11.050844,7.987489,33.460264,-4.209284,-6.958981,14.277232,28.7098803709
26.97000,10.893096,7.649187,33.443147,-4.349710,-7.217575,14.238790,28.6735260899
26.97500,10.726725,7.318556,33.401997,-4.496125,-7.485433,14.211689,28.6209925618
26.98000,10.552560,6.996981,33.337823,-4.648695,-7.762707,14.196596,28.5536885558
26.98500,10.371454,6.685695,33.251734,-4.807580,-8.049520,14.194223,28.4731167489
26.99000,10.184275,6.385776,33.144923,-4.972941,-8.345958,14.205332,28.3808614328
26.99500,9.991896,6.098145,33.018641,-5.144933,-8.652068,14.230732,28.2785763035
27.00000,9.795190,5.823566,32.874182,-5.323703,-8.967847,14.271284,28.1679724639
